CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.1.3.1.90.10|CERTIFICADOS DE DEPÓSITO BANCÁRIO|01012020|31122020|201|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.20|LETRAS DE CÂMBIO|01012020|31122020|202|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.30|LETRAS IMOBILIÁRIAS|01012020|31122020|203|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.40|LETRAS HIPOTECÁRIAS|01012020|31122020|204|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.50|DEBÊNTURES|01012020|31122020|205|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.95|TÍTULOS QUE COMPÕEM O PR DE INSTITUIÇÕES AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL|01012020|31122020|206|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.99|OUTROS PAPÉIS|01012020|31122020|207|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS LIVRES (-)|01012020|31122020|208|S|1.1.1.3.1.00.00|6|01
1.1.1.3.1.99.30|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|209|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.40|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|210|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.45|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|211|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.50|TÍTULOS DE EMISSÃO DE INSTITUIÇÕES FINANCEIRAS LIGADAS|01012020|31122020|212|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.55|TÍTULOS DE EMISSÃO DE INSTITUIÇÕES FINANCEIRAS NÃO LIGADAS|01012020|31122020|213|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.60|TÍTULOS PÚBLICOS ESTADUAIS E MUNICIPAIS|01012020|31122020|214|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012020|31122020|215|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.65|"APLICAÇÕES EM ""COMMODITIES"""|01012020|31122020|216|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.85|AÇÕES|01012020|31122020|217|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.99|OUTROS NO PAÍS|01012020|31122020|218|A|1.1.1.3.1.99.00|7|01
1.1.1.3.2.00.00|VINCULADOS A OPERAÇÕES COMPROMISSADAS|01012020|31122020|219|S|1.1.1.3.0.00.00|5|01
1.1.1.3.2.10.00|TÍTULOS DE RENDA FIXA - VINCULADOS A RECOMPRAS|01012020|31122020|220|S|1.1.1.3.2.00.00|6|01
1.1.1.3.2.10.03|LETRAS FINANCEIRAS DO TESOURO|01012020|31122020|221|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.05|LETRAS DO TESOURO NACIONAL|01012020|31122020|222|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.07|NOTAS DO TESOURO NACIONAL|01012020|31122020|223|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.10|OBRIGAÇÕES DO TESOURO NACIONAL|01012020|31122020|224|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.12|BÔNUS DO TESOURO NACIONAL|01012020|31122020|225|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.15|LETRAS DO BANCO CENTRAL|01012020|31122020|226|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.16|NOTAS DO BANCO CENTRAL|01012020|31122020|227|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.18|BÔNUS DO BANCO CENTRAL|01012020|31122020|228|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012020|31122020|229|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.21|TÍTULOS ESTADUAIS - DÍVIDAS REFINANCIADAS PELA UNIÃO|01012020|31122020|230|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.25|CERTIFICADOS DE DEPÓSITO BANCÁRIO|01012020|31122020|231|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.30|CDB - INSTITUIÇÃO FINANCEIRA LIGADA|01012020|31122020|232|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.35|LETRAS DE CÂMBIO|01012020|31122020|233|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.40|LC - INSTITUIÇÃO FINANCEIRA LIGADA|01012020|31122020|234|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.45|LETRAS IMOBILIÁRIAS|01012020|31122020|235|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.50|LI - INSTITUIÇÃO FINANCEIRA LIGADA|01012020|31122020|236|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012020|31122020|237|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.65|DEBÊNTURES|01012020|31122020|238|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.70|TÍTULOS DE RESPONSABILIDADE DA UNIÃO NO EXTERIOR|01012020|31122020|239|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.85|OUTROS TÍTULOS NO EXTERIOR|01012020|31122020|240|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.99|OUTROS|01012020|31122020|241|A|1.1.1.3.2.10.00|7|01
1.1.1.3.3.00.00|INSTRUMENTOS FINANCEIROS DERIVATIVOS|01012020|31122020|242|S|1.1.1.3.0.00.00|5|01
1.1.1.3.3.15.00|OPERAÇÕES DE SWAP|01012020|31122020|243|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.15.10|DIFERENCIAL A RECEBER|01012020|31122020|244|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.11|DIFERENCIAL A RECEBER - COE|01012020|31122020|245|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.13|DIFERENCIAL A RECEBER - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|246|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.20|DIFERENCIAL A RECEBER - OPERAÇÕES COM GARANTIA DE BOLSA|01012020|31122020|247|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.23|DIFERENCIAL A RECEBER - OPERAÇÕES COM GARANTIA DE BOLSA - HEDGE DETÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|248|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.30.00|COMPRAS A TERMO A RECEBER|01012020|31122020|249|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.30.10|OPERAÇÕES COM AÇÕES|01012020|31122020|250|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.11|OPERAÇÕES COM AÇÕES - COE|01012020|31122020|251|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.13|OPERAÇÕES COM AÇÕES - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|252|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.40|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS|01012020|31122020|253|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.41|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - COE|01012020|31122020|254|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.43|OPRAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|255|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.35.00|VENDAS A TERMO A RECEBER|01012020|31122020|256|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.35.10|OPERAÇÕES COM AÇÕES|01012020|31122020|257|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.11|OPERAÇÕES COM AÇÕES - COE|01012020|31122020|258|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.13|OPERAÇÕES COM AÇÕES - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|259|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.40|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS|01012020|31122020|260|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.41|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - COE|01012020|31122020|261|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.43|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|262|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.45.00|MERCADOS FUTUROS - AJUSTES DIÁRIOS - ATIVO|01012020|31122020|263|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.45.10|FUTUROS|01012020|31122020|264|A|1.1.1.3.3.45.00|7|01
1.1.1.3.3.45.13|FUTUROS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|265|A|1.1.1.3.3.45.00|7|01
1.1.1.3.3.60.00|PRÊMIOS DE OPÇÕES A EXERCER - AÇÕES|01012020|31122020|266|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.60.10|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR|01012020|31122020|267|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.11|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - COE|01012020|31122020|268|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.13|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|269|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.20|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR|01012020|31122020|270|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.21|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - COE|01012020|31122020|271|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.23|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|272|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.70.00|PRÊMIOS DE OPÇÕES A EXERCER - ATIVOS FINANCEIROS E MERCADORIAS|01012020|31122020|273|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.70.10|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR|01012020|31122020|274|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.11|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - COE|01012020|31122020|275|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.13|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|276|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.20|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR|01012020|31122020|277|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.21|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - COE|01012020|31122020|278|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.23|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|279|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.73.00|OPÇÕES COM AJUSTE DIÁRIO - ATIVO|01012020|31122020|280|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.73.10|OPÇÃO DE COMPRA - TAXA DE CÂMBIO|01012020|31122020|281|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.15|OPÇÃO DE VENDA - TAXA DE CÂMBIO|01012020|31122020|282|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.90|OPÇÃO DE COMPRA - OUTROS|01012020|31122020|283|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.95|OPÇÃO DE VENDA - OUTROS|01012020|31122020|284|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.80.00|DERIVATIVOS DE CRÉDITO - ATIVO|01012020|31122020|285|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.80.10|SWAP DE CRÉDITO|01012020|31122020|286|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.13|SWAP DE CRÉDITO - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|287|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.30|SWAP DE TAXA DE RETORNO TOTAL|01012020|31122020|288|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.33|SWAP DE TAXA DE RETORNO TOTAL - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|289|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.85.00|OUTROS INSTRUMENTOS FINANCEIROS DERIVATIVOS - ATIVO|01012020|31122020|290|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.85.10|OUTROS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012020|31122020|291|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.85.11|OUTROS - COE|01012020|31122020|292|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.85.13|OUTROS|01012020|31122020|293|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.99.00|(-) PROV P/DESVAL TIT VINC NEGOC INTERMED VALORES|01012020|31122020|294|A|1.1.1.3.3.00.00|6|01
1.1.1.3.4.00.00|VINCULADOS AO BANCO CENTRAL|01012020|31122020|295|S|1.1.1.3.0.00.00|5|01
1.1.1.3.4.10.00|BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM TÍTULOS|01012020|31122020|296|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.10.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|297|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|298|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.19|TÍTULO PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|299|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.99|OUTROS|01012020|31122020|300|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.20.00|BANCO CENTRAL - RESERVAS COMPULSÓRIAS EM TÍTULOS|01012020|31122020|301|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.20.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|302|A|1.1.1.3.4.20.00|7|01
1.1.1.3.4.20.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|303|A|1.1.1.3.4.20.00|7|01
1.1.1.3.4.20.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|304|A|1.1.1.3.4.20.00|7|01
1.1.1.3.4.20.99|OUTROS|01012020|31122020|305|A|1.1.1.3.4.20.00|7|01
1.1.1.3.4.30.00|BANCO CENTRAL - TÍTULOS VINCULADOS A OPERAÇÕES DE REDESCONTO|01012020|31122020|306|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.30.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|307|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|308|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|309|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.99|OUTROS|01012020|31122020|310|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.40.00|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS EXTERNOS|01012020|31122020|311|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.40.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|312|A|1.1.1.3.4.40.00|7|01
1.1.1.3.4.40.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|313|A|1.1.1.3.4.40.00|7|01
1.1.1.3.4.40.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|314|A|1.1.1.3.4.40.00|7|01
1.1.1.3.4.40.99|OUTROS|01012020|31122020|315|A|1.1.1.3.4.40.00|7|01
1.1.1.3.4.45.00|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS DE POUPANÇA|01012020|31122020|316|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.45.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|317|A|1.1.1.3.4.45.00|7|01
1.1.1.3.4.45.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|318|A|1.1.1.3.4.45.00|7|01
1.1.1.3.4.45.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|319|A|1.1.1.3.4.45.00|7|01
1.1.1.3.4.50.00|TÍTULOS DE RENDA FIXA BLOQUEADOS|01012020|31122020|320|A|1.1.1.3.4.00.00|6|01
1.1.1.3.5.00.00|VINCULADOS À AQUISIÇÃO DE AÇÕES DE EMPRESAS ESTATAIS|01012020|31122020|321|S|1.1.1.3.0.00.00|5|01
1.1.1.3.5.10.00|MOEDAS DE PRIVATIZAÇÃO|01012020|31122020|322|A|1.1.1.3.5.00.00|6|01
1.1.1.3.5.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE MOEDAS DE PRIVATIZAÇÃO (-)|01012020|31122020|323|A|1.1.1.3.5.00.00|6|01
1.1.1.3.6.00.00|VINCULADOS À PRESTAÇÃO DE GARANTIAS|01012020|31122020|324|S|1.1.1.3.0.00.00|5|01
1.1.1.3.6.10.00|TÍTULOS DADOS EM GARANTIA DE OPERAÇÕES EM BOLSA|01012020|31122020|325|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.10.02|TÍTULOS PÚBLICOS FEDERAIS  - TESOURO NACIONAL|01012020|31122020|326|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|327|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|328|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012020|31122020|329|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012020|31122020|330|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.80|TÍTULOS DE RENDA VARIÁVEL|01012020|31122020|331|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.99|OUTROS|01012020|31122020|332|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.15.00|TÍTULOS DADOS EM GARANTIA DE OPERAÇÕES EM CÂMARAS DE LIQUIDAÇÃO E COMPENSAÇÃO|01012020|31122020|333|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.15.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|334|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|335|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|336|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012020|31122020|337|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.80|TÍTULOS DE RENDA VARIÁVEL|01012020|31122020|338|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.99|OUTROS|01012020|31122020|339|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.16.00|TíTULOS DADOS EM GARANTIA EM ARRANJO DE PAGAMENTO|01012020|31122020|340|A|1.1.1.3.6.00.00|6|01
1.1.1.3.6.20.00|TÍTULOS DADOS EM GARANTIA - OUTROS|01012020|31122020|341|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.20.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|342|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|343|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|344|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012020|31122020|345|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012020|31122020|346|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.80|TÍTULOS DE RENDA VARÍAVEL|01012020|31122020|347|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.99|OUTROS|01012020|31122020|348|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS VINCULADOS À PRESTAÇÃO DE GARANTIAS (-)|01012020|31122020|349|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.99.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|350|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|351|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012020|31122020|352|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012020|31122020|353|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012020|31122020|354|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.80|TÍTULOS DE RENDA VARIÁVEL|01012020|31122020|355|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.99|OUTROS|01012020|31122020|356|A|1.1.1.3.6.99.00|7|01
1.1.1.3.7.00.00|TÍTULOS OBJETO DE OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO|01012020|31122020|357|S|1.1.1.3.0.00.00|5|01
1.1.1.3.7.10.00|TÍTULOS OBJETO DE OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO|01012020|31122020|358|S|1.1.1.3.7.00.00|6|01
1.1.1.3.7.10.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012020|31122020|359|A|1.1.1.3.7.10.00|7|01
1.1.1.3.7.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012020|31122020|360|A|1.1.1.3.7.10.00|7|01
1.1.1.3.7.10.90|OUTROS TÍTULOS DE RENDA FIXA|01012020|31122020|361|A|1.1.1.3.7.10.00|7|01
1.1.1.4.0.00.00|RELAÇÕES INTERFINANCEIRAS|01012020|31122020|362|S|1.1.1.0.0.00.00|4|01
1.1.1.4.1.00.00|DIREITOS JUNTO A PARTICIPANTES DE SISTEMAS DE LIQUIDAÇÃO|01012020|31122020|363|S|1.1.1.4.0.00.00|5|01
1.1.1.4.1.10.00|CHEQUES E OUTROS PAPÉIS A DEVOLVER|01012020|31122020|364|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.10.40|LIQUIDAÇÃO BILATERAL|01012020|31122020|365|A|1.1.1.4.1.10.00|7|01
1.1.1.4.1.10.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012020|31122020|366|A|1.1.1.4.1.10.00|7|01
1.1.1.4.1.20.00|CHEQUES E OUTROS PAPÉIS A REMETER|01012020|31122020|367|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.20.40|LIQUIDAÇÃO BILATERAL|01012020|31122020|368|A|1.1.1.4.1.20.00|7|01
1.1.1.4.1.20.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012020|31122020|369|A|1.1.1.4.1.20.00|7|01
1.1.1.4.1.30.00|CHEQUES E OUTROS PAPÉIS REMETIDOS|01012020|31122020|370|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.30.40|LIQUIDAÇÃO BILATERAL|01012020|31122020|371|A|1.1.1.4.1.30.00|7|01
1.1.1.4.1.30.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012020|31122020|372|A|1.1.1.4.1.30.00|7|01
1.1.1.4.1.40.00|RECEBIMENTOS DE DOCUMENTOS ENVIADOS POR OUTROS PARTICIPANTES DO SISTEMA|01012020|31122020|373|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.40.40|LIQUIDAÇÃO BILATERAL|01012020|31122020|374|A|1.1.1.4.1.40.00|7|01
1.1.1.4.1.40.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012020|31122020|375|A|1.1.1.4.1.40.00|7|01
1.1.1.4.1.50.00|TRANSAÇÕES DE PAGAMENTO|01012020|31122020|376|A|1.1.1.4.1.00.00|6|01
1.1.1.4.2.00.00|CRÉDITOS VINCULADOS|01012020|31122020|377|S|1.1.1.4.0.00.00|5|01
1.1.1.4.2.02.00|BANCO CENTRAL - DEPÓSITOS EM MOEDA ELETRÔNICA|01012020|31122020|378|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.10.00|BANCO CENTRAL - DEPÓSITOS EM MOEDAS ESTRANGEIRAS|01012020|31122020|379|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.15.00|BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM DINHEIRO|01012020|31122020|380|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.25.00|BANCO CENTRAL - RECOLHIMENTO DE RECURSOS DO CRÉDITO RURAL|01012020|31122020|381|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.28.00|RESERVAS COMPULSÓRIAS EM ESPÉCIE NO BANCO CENTRAL|01012020|31122020|382|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.33.00|BANCO CENTRAL - RECOLHIMENTOS OBRIGATÓRIOS|01012020|31122020|383|S|1.1.1.4.2.00.00|6|01
1.1.1.4.2.33.10|DEPÓSITOS DE POUPANÇA|01012020|31122020|384|A|1.1.1.4.2.33.00|7|01
1.1.1.4.2.33.20|DEPÓSITOS DE FUNDOS DE INVESTIMENTO|01012020|31122020|385|A|1.1.1.4.2.33.00|7|01
1.1.1.4.2.33.30|DEPÓSITOS LIVRES DE FUNDOS DE INVESTIMENTO|01012020|31122020|386|A|1.1.1.4.2.33.00|7|01
