CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
1.1.1.3.1.90.00|TÍTULOS E VALORES MOBILIÁRIOS DE SOCIEDADES EM REGIME ESPECIAL|01012021|31122024|202|S|1.1.1.3.1.00.00|6|01
1.1.1.3.1.90.10|CERTIFICADOS DE DEPÓSITO BANCÁRIO|01012021|31122024|203|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.20|LETRAS DE CÂMBIO|01012021|31122024|204|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.30|LETRAS IMOBILIÁRIAS|01012021|31122024|205|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.40|LETRAS HIPOTECÁRIAS|01012021|31122024|206|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.50|DEBÊNTURES|01012021|31122024|207|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.95|TÍTULOS QUE COMPÕEM O PR DE INSTITUIÇÕES AUTORIZADAS A FUNCIONAR PELO BANCO CENTRAL|01012021|31122024|208|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.90.99|OUTROS PAPÉIS|01012021|31122024|209|A|1.1.1.3.1.90.00|7|01
1.1.1.3.1.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS LIVRES (-)|01012021|31122024|210|S|1.1.1.3.1.00.00|6|01
1.1.1.3.1.99.30|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|211|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.40|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|212|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.45|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|213|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.50|TÍTULOS DE EMISSÃO DE INSTITUIÇÕES FINANCEIRAS LIGADAS|01012021|31122024|214|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.55|TÍTULOS DE EMISSÃO DE INSTITUIÇÕES FINANCEIRAS NÃO LIGADAS|01012021|31122024|215|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.60|TÍTULOS PÚBLICOS ESTADUAIS E MUNICIPAIS|01012021|31122024|216|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012021|31122024|217|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.65|"""APLICAÇÕES EM """"COMMODITIES"""""""|01012021|31122024|218|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.85|AÇÕES|01012021|31122024|219|A|1.1.1.3.1.99.00|7|01
1.1.1.3.1.99.99|OUTROS NO PAÍS|01012021|31122024|220|A|1.1.1.3.1.99.00|7|01
1.1.1.3.2.00.00|VINCULADOS A OPERAÇÕES COMPROMISSADAS|01012021|31122024|221|S|1.1.1.3.0.00.00|5|01
1.1.1.3.2.10.00|TÍTULOS DE RENDA FIXA - VINCULADOS A RECOMPRAS|01012021|31122024|222|S|1.1.1.3.2.00.00|6|01
1.1.1.3.2.10.03|LETRAS FINANCEIRAS DO TESOURO|01012021|31122024|223|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.05|LETRAS DO TESOURO NACIONAL|01012021|31122024|224|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.07|NOTAS DO TESOURO NACIONAL|01012021|31122024|225|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.10|OBRIGAÇÕES DO TESOURO NACIONAL|01012021|31122024|226|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.12|BÔNUS DO TESOURO NACIONAL|01012021|31122024|227|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.15|LETRAS DO BANCO CENTRAL|01012021|31122024|228|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.16|NOTAS DO BANCO CENTRAL|01012021|31122024|229|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.18|BÔNUS DO BANCO CENTRAL|01012021|31122024|230|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012021|31122024|231|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.21|TÍTULOS ESTADUAIS - DÍVIDAS REFINANCIADAS PELA UNIÃO|01012021|31122024|232|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.25|CERTIFICADOS DE DEPÓSITO BANCÁRIO|01012021|31122024|233|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.30|CDB - INSTITUIÇÃO FINANCEIRA LIGADA|01012021|31122024|234|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.35|LETRAS DE CÂMBIO|01012021|31122024|235|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.40|LC - INSTITUIÇÃO FINANCEIRA LIGADA|01012021|31122024|236|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.45|LETRAS IMOBILIÁRIAS|01012021|31122024|237|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.50|LI - INSTITUIÇÃO FINANCEIRA LIGADA|01012021|31122024|238|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012021|31122024|239|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.65|DEBÊNTURES|01012021|31122024|240|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.70|TÍTULOS DE RESPONSABILIDADE DA UNIÃO NO EXTERIOR|01012021|31122024|241|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.85|OUTROS TÍTULOS NO EXTERIOR|01012021|31122024|242|A|1.1.1.3.2.10.00|7|01
1.1.1.3.2.10.99|OUTROS|01012021|31122024|243|A|1.1.1.3.2.10.00|7|01
1.1.1.3.3.00.00|INSTRUMENTOS FINANCEIROS DERIVATIVOS|01012021|31122024|244|S|1.1.1.3.0.00.00|5|01
1.1.1.3.3.15.00|OPERAÇÕES DE SWAP|01012021|31122024|245|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.15.10|DIFERENCIAL A RECEBER|01012021|31122024|246|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.11|DIFERENCIAL A RECEBER - COE|01012021|31122024|247|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.13|DIFERENCIAL A RECEBER - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|248|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.20|DIFERENCIAL A RECEBER - OPERAÇÕES COM GARANTIA DE BOLSA|01012021|31122024|249|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.15.23|DIFERENCIAL A RECEBER - OPERAÇÕES COM GARANTIA DE BOLSA - HEDGE DETÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|250|A|1.1.1.3.3.15.00|7|01
1.1.1.3.3.30.00|COMPRAS A TERMO A RECEBER|01012021|31122024|251|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.30.10|OPERAÇÕES COM AÇÕES|01012021|31122024|252|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.11|OPERAÇÕES COM AÇÕES - COE|01012021|31122024|253|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.13|OPERAÇÕES COM AÇÕES - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|254|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.40|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS|01012021|31122024|255|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.41|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - COE|01012021|31122024|256|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.30.43|OPRAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|257|A|1.1.1.3.3.30.00|7|01
1.1.1.3.3.35.00|VENDAS A TERMO A RECEBER|01012021|31122024|258|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.35.10|OPERAÇÕES COM AÇÕES|01012021|31122024|259|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.11|OPERAÇÕES COM AÇÕES - COE|01012021|31122024|260|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.13|OPERAÇÕES COM AÇÕES - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|261|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.40|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS|01012021|31122024|262|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.41|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - COE|01012021|31122024|263|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.35.43|OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|264|A|1.1.1.3.3.35.00|7|01
1.1.1.3.3.45.00|MERCADOS FUTUROS - AJUSTES DIÁRIOS - ATIVO|01012021|31122024|265|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.45.10|FUTUROS|01012021|31122024|266|A|1.1.1.3.3.45.00|7|01
1.1.1.3.3.45.13|FUTUROS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|267|A|1.1.1.3.3.45.00|7|01
1.1.1.3.3.60.00|PRÊMIOS DE OPÇÕES A EXERCER - AÇÕES|01012021|31122024|268|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.60.10|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR|01012021|31122024|269|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.11|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - COE|01012021|31122024|270|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.13|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|271|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.20|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR|01012021|31122024|272|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.21|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - COE|01012021|31122024|273|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.60.23|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|274|A|1.1.1.3.3.60.00|7|01
1.1.1.3.3.70.00|PRÊMIOS DE OPÇÕES A EXERCER - ATIVOS FINANCEIROS E MERCADORIAS|01012021|31122024|275|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.70.10|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR|01012021|31122024|276|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.11|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - COE|01012021|31122024|277|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.13|COMPRAS DE OPÇÕES DE COMPRA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|278|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.20|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR|01012021|31122024|279|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.21|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - COE|01012021|31122024|280|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.70.23|COMPRAS DE OPÇÕES DE VENDA - POSIÇÃO TITULAR - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|281|A|1.1.1.3.3.70.00|7|01
1.1.1.3.3.73.00|OPÇÕES COM AJUSTE DIÁRIO - ATIVO|01012021|31122024|282|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.73.10|OPÇÃO DE COMPRA - TAXA DE CÂMBIO|01012021|31122024|283|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.15|OPÇÃO DE VENDA - TAXA DE CÂMBIO|01012021|31122024|284|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.90|OPÇÃO DE COMPRA - OUTROS|01012021|31122024|285|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.73.95|OPÇÃO DE VENDA - OUTROS|01012021|31122024|286|A|1.1.1.3.3.73.00|7|01
1.1.1.3.3.80.00|DERIVATIVOS DE CRÉDITO - ATIVO|01012021|31122024|287|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.80.10|SWAP DE CRÉDITO|01012021|31122024|288|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.13|SWAP DE CRÉDITO - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|289|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.30|SWAP DE TAXA DE RETORNO TOTAL|01012021|31122024|290|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.80.33|SWAP DE TAXA DE RETORNO TOTAL - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|291|A|1.1.1.3.3.80.00|7|01
1.1.1.3.3.85.00|OUTROS INSTRUMENTOS FINANCEIROS DERIVATIVOS - ATIVO|01012021|31122024|292|S|1.1.1.3.3.00.00|6|01
1.1.1.3.3.85.10|OUTROS - HEDGE DE TÍTULO MANTIDO ATÉ O VENCIMENTO|01012021|31122024|293|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.85.11|OUTROS - COE|01012021|31122024|294|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.85.13|OUTROS|01012021|31122024|295|A|1.1.1.3.3.85.00|7|01
1.1.1.3.3.99.00|(-) PROV P/DESVAL TIT VINC NEGOC INTERMED VALORES|01012021|31122024|296|A|1.1.1.3.3.00.00|6|01
1.1.1.3.4.00.00|VINCULADOS AO BANCO CENTRAL|01012021|31122024|297|S|1.1.1.3.0.00.00|5|01
1.1.1.3.4.10.00|BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM TÍTULOS|01012021|31122024|298|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.10.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|299|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|300|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.19|TÍTULO PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|301|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.10.99|OUTROS|01012021|31122024|302|A|1.1.1.3.4.10.00|7|01
1.1.1.3.4.20.00|BANCO CENTRAL - RESERVAS COMPULSÓRIAS EM TÍTULOS|01012021|31122024|303|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.20.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|304|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.20.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|305|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.20.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|306|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.20.99|OUTROS|01012021|31122024|307|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.30.00|BANCO CENTRAL - TÍTULOS VINCULADOS A OPERAÇÕES DE REDESCONTO|01012021|31122024|308|S|1.1.1.3.4.00.00|6|01
1.1.1.3.4.30.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|309|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|310|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|311|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.30.99|OUTROS|01012021|31122024|312|A|1.1.1.3.4.30.00|7|01
1.1.1.3.4.40.00|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS EXTERNOS|01012021|31122024|313|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.40.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|314|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.40.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|315|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.40.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|316|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.40.99|OUTROS|01012021|31122024|317|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.45.00|BANCO CENTRAL - TÍTULOS VINCULADOS A RECURSOS DE POUPANÇA|01012021|31122024|318|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.45.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|319|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.45.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|320|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.45.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|321|A|1.1.1.3.4.00.00|6|01
1.1.1.3.4.50.00|TÍTULOS DE RENDA FIXA BLOQUEADOS|01012021|31122024|322|A|1.1.1.3.4.00.00|6|01
1.1.1.3.5.00.00|VINCULADOS À AQUISIÇÃO DE AÇÕES DE EMPRESAS ESTATAIS|01012021|31122024|323|S|1.1.1.3.0.00.00|5|01
1.1.1.3.5.10.00|MOEDAS DE PRIVATIZAÇÃO|01012021|31122024|324|A|1.1.1.3.5.00.00|6|01
1.1.1.3.5.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE MOEDAS DE PRIVATIZAÇÃO (-)|01012021|31122024|325|A|1.1.1.3.5.00.00|6|01
1.1.1.3.6.00.00|VINCULADOS À PRESTAÇÃO DE GARANTIAS|01012021|31122024|326|S|1.1.1.3.0.00.00|5|01
1.1.1.3.6.10.00|TÍTULOS DADOS EM GARANTIA DE OPERAÇÕES EM BOLSA|01012021|31122024|327|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.10.02|TÍTULOS PÚBLICOS FEDERAIS  - TESOURO NACIONAL|01012021|31122024|328|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|329|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|330|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012021|31122024|331|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012021|31122024|332|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.80|TÍTULOS DE RENDA VARIÁVEL|01012021|31122024|333|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.10.99|OUTROS|01012021|31122024|334|A|1.1.1.3.6.10.00|7|01
1.1.1.3.6.15.00|TÍTULOS DADOS EM GARANTIA DE OPERAÇÕES EM CÂMARAS DE LIQUIDAÇÃO E COMPENSAÇÃO|01012021|31122024|335|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.15.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|336|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|337|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|338|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012021|31122024|339|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.80|TÍTULOS DE RENDA VARIÁVEL|01012021|31122024|340|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.15.99|OUTROS|01012021|31122024|341|A|1.1.1.3.6.15.00|7|01
1.1.1.3.6.16.00|TÍTULOS DADOS EM GARANTIA EM ARRANJO DE PAGAMENTO|01012021|31122024|342|A|1.1.1.3.6.00.00|6|01
1.1.1.3.6.20.00|TÍTULOS DADOS EM GARANTIA - OUTROS|01012021|31122024|343|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.20.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|344|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|345|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|346|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012021|31122024|347|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012021|31122024|348|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.80|TÍTULOS DE RENDA VARÍAVEL|01012021|31122024|349|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.20.99|OUTROS|01012021|31122024|350|A|1.1.1.3.6.20.00|7|01
1.1.1.3.6.99.00|PROVISÃO PARA DESVALORIZAÇÃO DE TÍTULOS VINCULADOS À PRESTAÇÃO DE GARANTIAS (-)|01012021|31122024|351|S|1.1.1.3.6.00.00|6|01
1.1.1.3.6.99.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|352|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|353|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.19|TÍTULOS PÚBLICOS FEDERAIS - OUTROS|01012021|31122024|354|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.20|TÍTULOS ESTADUAIS E MUNICIPAIS|01012021|31122024|355|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.62|CERTIFICADOS DE RECEBÍVEIS IMOBILIÁRIOS|01012021|31122024|356|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.80|TÍTULOS DE RENDA VARIÁVEL|01012021|31122024|357|A|1.1.1.3.6.99.00|7|01
1.1.1.3.6.99.99|OUTROS|01012021|31122024|358|A|1.1.1.3.6.99.00|7|01
1.1.1.3.7.00.00|TÍTULOS OBJETO DE OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO|01012021|31122024|359|S|1.1.1.3.0.00.00|5|01
1.1.1.3.7.10.00|TÍTULOS OBJETO DE OPERAÇÕES COMPROMISSADAS COM LIVRE MOVIMENTAÇÃO|01012021|31122024|360|S|1.1.1.3.7.00.00|6|01
1.1.1.3.7.10.02|TÍTULOS PÚBLICOS FEDERAIS - TESOURO NACIONAL|01012021|31122024|361|A|1.1.1.3.7.10.00|7|01
1.1.1.3.7.10.04|TÍTULOS PÚBLICOS FEDERAIS - BANCO CENTRAL|01012021|31122024|362|A|1.1.1.3.7.10.00|7|01
1.1.1.3.7.10.90|OUTROS TÍTULOS DE RENDA FIXA|01012021|31122024|363|A|1.1.1.3.7.10.00|7|01
1.1.1.4.0.00.00|RELAÇÕES INTERFINANCEIRAS|01012021|31122024|364|S|1.1.1.0.0.00.00|4|01
1.1.1.4.1.00.00|DIREITOS JUNTO A PARTICIPANTES DE SISTEMAS DE LIQUIDAÇÃO|01012021|31122024|365|S|1.1.1.4.0.00.00|5|01
1.1.1.4.1.10.00|CHEQUES E OUTROS PAPÉIS A DEVOLVER|01012021|31122024|366|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.10.40|LIQUIDAÇÃO BILATERAL|01012021|31122024|367|A|1.1.1.4.1.10.00|7|01
1.1.1.4.1.10.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012021|31122024|368|A|1.1.1.4.1.10.00|7|01
1.1.1.4.1.20.00|CHEQUES E OUTROS PAPÉIS A REMETER|01012021|31122024|369|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.20.40|LIQUIDAÇÃO BILATERAL|01012021|31122024|370|A|1.1.1.4.1.20.00|7|01
1.1.1.4.1.20.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012021|31122024|371|A|1.1.1.4.1.20.00|7|01
1.1.1.4.1.30.00|CHEQUES E OUTROS PAPÉIS REMETIDOS|01012021|31122024|372|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.30.40|LIQUIDAÇÃO BILATERAL|01012021|31122024|373|A|1.1.1.4.1.30.00|7|01
1.1.1.4.1.30.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012021|31122024|374|A|1.1.1.4.1.30.00|7|01
1.1.1.4.1.40.00|RECEBIMENTOS DE DOCUMENTOS ENVIADOS POR OUTROS PARTICIPANTES DO SISTEMA|01012021|31122024|375|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.40.40|LIQUIDAÇÃO BILATERAL|01012021|31122024|376|A|1.1.1.4.1.40.00|7|01
1.1.1.4.1.40.90|OUTROS SISTEMAS DE LIQUIDAÇÃO|01012021|31122024|377|A|1.1.1.4.1.40.00|7|01
1.1.1.4.1.50.00|TRANSAÇÕES DE PAGAMENTO|01012021|31122024|378|S|1.1.1.4.1.00.00|6|01
1.1.1.4.1.50.10|VALORES A RECEBER NÃO VINCULADOS A CESSÕES|01012021|31122024|377|A|1.1.1.4.1.50.00|7|01
1.1.1.4.1.50.20|VALORES A RECEBER CEDIDOS|01012021|31122024|377|A|1.1.1.4.1.50.00|7|01
1.1.1.4.1.50.30|VALORES A RECEBER ADQUIRIDOS|01012021|31122024|377|A|1.1.1.4.1.50.00|7|01
1.1.1.4.1.65.00|TRANSAÇÕES DE PAGAMENTOS INSTANTÂNEOS|01012021|31122024|379|A|1.1.1.4.1.00.00|6|01
1.1.1.4.2.00.00|CRÉDITOS VINCULADOS|01012021|31122024|380|S|1.1.1.4.0.00.00|5|01
1.1.1.4.2.02.00|BANCO CENTRAL - DEPÓSITOS EM MOEDA ELETRÔNICA|01012021|31122024|381|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.06.00|BANCO CENTRAL CONTA DE PAGAMENTO INSTANTÂNEO|01012021|31122024|382|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.10.00|BANCO CENTRAL - DEPÓSITOS EM MOEDAS ESTRANGEIRAS|01012021|31122024|383|A|1.1.1.4.2.00.00|6|01
1.1.1.4.2.15.00|BANCO CENTRAL - DEPÓSITOS PARA CAPITAL EM DINHEIRO|01012021|31122024|384|A|1.1.1.4.2.00.00|6|01
